-11.803264028616141, -0.000372519521455672
-11.252403308741336, -0.0025789813023855412
-11.251509054325954, -2.220446049250313e-16
-10.701542588866532, -0.003381331040905433
-10.696177062374245, -0.0021276595744683657
-10.164989939637827, -0.0021276595744679216
-10.150681868991729, -0.000372519521455672
-9.599821149116924, -0.003782505910165268
-9.585513078470825, -0.0021276595744681437
-9.04896042924212, -0.001174869259975564
-8.498099709367315, 0.0006304176516944704
-7.94723898949251, 0.0035360699190487566
-7.943661971830986, 0.0021276595744683657
-7.396378269617706, 0.0036392291711442315
-7.364185110663984, 0.0021276595744683657
-6.845517549742901, 0.002152016620101893
-6.294656829868098, 0.001427036320653885
-5.7706237424547275, 0
-5.743796109993292, 0.0031043293454642296
-5.192935390118489, -0.0015760441292353988
-4.642074670243684, -0.0015760441292353988
-4.09121395036888, 0.0012321799555843338
-3.540353230494075, 0.0024357045633645047
-2.9894925106192716, 0.010101010101010166
-2.4386317907444663, 0.021015832079661845
-1.8153364632237903, 0.04519521455691655
-1.3619494746255292, 0.0765327029156817
-0.9362843729040904, 0.12356185973207268
-0.5723228258439512, 0.17600472813238754
-0.33534540576794214, 0.2255424218544786
-0.1099932930918861, 0.2769897557131602
0.12537446903644067, 0.3346887312844762
0.2956405097250183, 0.38014184397163153
0.46680080482897424, 0.4364066193853431
0.620016394664276, 0.5020488573680066
0.8915716521350312, 0.5737588652482273
1.0918846411804175, 0.624507486209614
1.3172367538564735, 0.6753664302600475
1.5676279901632029, 0.7269976359338064
1.8430583501006055, 0.7787759390596273
2.1936060809300244, 0.8308116627265566
2.6443103062821365, 0.882111899133176
3.1701319025262684, 0.9215273300379686
3.7209926224010736, 0.9508933304677989
4.271853342275879, 0.9747403109105239
4.8227140621506805, 0.986031950712802
5.373574782025486, 0.991537120615135
5.924435501900291, 0.9971846120782294
6.475296221775096, 0.9993122716526974
7.0261569416499015, 1.0023640661938535
7.577017661524703, 1.0037681782362635
8.127878381399508, 1.0027652410631136
8.678739101274314, 1.0023640661938535
9.229599821149119, 1.0023640661938535
9.78046054102392, 1.0023640661938535
10.331321260898726, 1.0023640661938535
10.882181980773531, 1.0045705279747836
11.433042700648336, 1.0061752274518234
11.958864296892468, 1.0067769897557133
